movieId,title,genres,title_name,title_name_tokens,title_mapped
163809,Over the Garden Wall (2013),Adventure|Animation|Drama,Over the Garden Wall,"{'garden', 'over', 'wall'}",Over the Garden Wall
163925,"Wings, Legs and Tails (1986)",Animation|Comedy,"Wings, Legs and Tails","{'legs', 'and', 'tails', 'wings'}","Wings, Legs and Tails"
163937,Blair Witch (2016),Horror|Thriller,Blair Witch,"{'witch', 'blair'}",Blair Witch
163981,31 (2016),Horror,31,{'31'},31
163985,ARQ (2016),Sci-Fi|Thriller,ARQ,{'arq'},ARQ
164179,Arrival (2016),Sci-Fi,Arrival,{'arrival'},Arrival
164200,Storks (2016),Animation|Children|Comedy,Storks,{'storks'},Storks
164226,Maximum Ride (2016),Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller,Maximum Ride,"{'ride', 'maximum'}",Maximum Ride
164280,Endless Poetry (2016),Drama|Fantasy,Endless Poetry,"{'endless', 'poetry'}",Endless Poetry
164367,The Girl with All the Gifts (2016),Drama|Horror|Sci-Fi|Thriller,The Girl with All the Gifts,"{'all', 'gifts', 'girl', 'with'}",The Girl with All the Gifts
164375,All Roads Lead to Rome (2016),Comedy,All Roads Lead to Rome,"{'roads', 'to', 'all', 'lead', 'rome'}",All Roads Lead to Rome
164540,Amanda Knox (2016),Documentary,Amanda Knox,"{'amanda', 'knox'}",Amanda Knox
164647,Dirty 30 (2016),Comedy|Romance,Dirty 30,"{'dirty', '30'}",Dirty 30
164655,Gimme Danger (2016),Documentary,Gimme Danger,"{'danger', 'gimme'}",Gimme Danger
164707,Go Figure (2005),Children|Comedy|Drama,Go Figure,"{'go', 'figure'}",Go Figure
164753,Anything for Love (2016),Romance,Anything for Love,"{'love', 'anything', 'for'}",Anything for Love
164881,Night Guards (2016),Action|Sci-Fi,Night Guards,"{'night', 'guards'}",Night Guards
164909,La La Land (2016),Comedy|Drama|Romance,La La Land,"{'land', 'la'}",La La Land
164917,13th (2016),Documentary,13th,{'13th'},13th
165075,London Town (2016),Drama,London Town,"{'town', 'london'}",London Town
165101,Inferno (2016),Mystery|Thriller,Inferno,{'inferno'},Inferno
165103,Keeping Up with the Joneses (2016),Comedy,Keeping Up with the Joneses,"{'up', 'keeping', 'joneses', 'with'}",Keeping Up with the Joneses
165139,Wild Oats (2016),Comedy,Wild Oats,"{'wild', 'oats'}",Wild Oats
165343,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),Comedy|Horror|Sci-Fi|Thriller,The Rocky Horror Picture Show: Let's Do the Time Warp Again,"{'lets', 'show', 'time', 'rocky', 'picture', 'again', 'do', 'warp', 'horror'}",The Rocky Horror Picture Show: Let's Do the Time Warp Again
165347,Jack Reacher: Never Go Back (2016),Action|Crime|Drama|Mystery|Thriller,Jack Reacher: Never Go Back,"{'never', 'back', 'go', 'jack', 'reacher'}",Jack Reacher: Never Go Back
165483,Joe Rogan: Triggered (2016),Comedy,Joe Rogan: Triggered,"{'triggered', 'rogan', 'joe'}",Joe Rogan: Triggered
165489,Ethel & Ernest (2016),(no genres listed),Ethel & Ernest,"{'ernest', 'ethel'}",Ethel & Ernest
165529,Flowers for Algernon (2000),Drama,Flowers for Algernon,"{'flowers', 'algernon', 'for'}",Flowers for Algernon
165549,Manchester by the Sea (2016),Drama,Manchester by the Sea,"{'by', 'manchester', 'sea'}",Manchester by the Sea
165551,Lion (2016),Drama,Lion,{'lion'},Lion
165635,The Thinning (2016),Thriller,The Thinning,{'thinning'},The Thinning
165639,While You Were Fighting: A Thor Mockumentary (2016),Comedy|Fantasy|Sci-Fi,While You Were Fighting: A Thor Mockumentary,"{'while', 'mockumentary', 'you', 'fighting', 'thor', 'were'}",While You Were Sleeping
165645,Bad Santa 2 (2016),Comedy,Bad Santa 2,"{'santa', 'bad', '2'}",Bad Santa 2
165671,Ice Guardians (2016),Documentary,Ice Guardians,"{'ice', 'guardians'}",Ice Guardians
165843,Risk (2016),Documentary,Risk,{'risk'},Risk
165947,The True Memoirs of an International Assassin (2016),Action|Comedy,The True Memoirs of an International Assassin,"{'true', 'of', 'international', 'memoirs', 'assassin'}",True Memoirs of an International Assassin
165959,Alesha Popovich and Tugarin the Dragon (2004),Animation|Comedy|Drama,Alesha Popovich and Tugarin the Dragon,"{'dragon', 'tugarin', 'and', 'alesha', 'popovich'}",Alesha Popovich and Tugarin the Dragon
165969,HyperNormalisation (2016),Documentary,HyperNormalisation,{'hypernormalisation'},HyperNormalisation
166015,The African Doctor (2016),Comedy|Drama,The African Doctor,"{'doctor', 'african'}",The African Doctor
166024,Whiplash (2013),(no genres listed),Whiplash,{'whiplash'},Whiplash
166183,Junior and Karlson (1968),Adventure|Animation|Children,Junior and Karlson,"{'junior', 'karlson', 'and'}",Junior and Karlson
166203,Sapphire Blue (2014),Adventure|Children|Fantasy|Sci-Fi,Sapphire Blue,"{'blue', 'sapphire'}",Sapphire Blue
166291,A Silent Voice (2016),Animation|Drama|Romance,A Silent Voice,"{'voice', 'silent'}",A Silent Voice
166461,Moana (2016),Adventure|Animation|Children|Comedy|Fantasy,Moana,{'moana'},Moana
166492,Office Christmas Party (2016),Comedy,Office Christmas Party,"{'christmas', 'office', 'party'}",Office Christmas Party
166526,The Space Between Us (2016),Adventure|Sci-Fi,The Space Between Us,"{'between', 'space', 'us'}",The Space Between Us
166528,Rogue One: A Star Wars Story (2016),Action|Adventure|Fantasy|Sci-Fi,Rogue One: A Star Wars Story,"{'wars', 'rogue', 'one', 'star', 'story'}",Rogue One: A Star Wars Story
166534,Split (2017),Drama|Horror|Thriller,Split,{'split'},Split
166558,Underworld: Blood Wars (2016),Action|Horror,Underworld: Blood Wars,"{'wars', 'underworld', 'blood'}",Underworld: Blood Wars
166568,Miss Sloane (2016),Thriller,Miss Sloane,"{'miss', 'sloane'}",Miss Sloane
166635,Passengers (2016),Adventure|Drama|Romance|Sci-Fi,Passengers,{'passengers'},Passengers
166643,Hidden Figures (2016),Drama,Hidden Figures,"{'figures', 'hidden'}",Hidden Figures
166705,Fences (2016),Drama,Fences,{'fences'},Fences
166946,The Founder (2016),Drama,The Founder,{'founder'},The Founder
167018,Why Him? (2016),Comedy,Why Him?,"{'why', 'him'}",Why Him?
167036,Sing (2016),Animation|Children|Comedy,Sing,{'sing'},Sing
167064,I Am Not Your Negro (2017),Documentary,I Am Not Your Negro,"{'i', 'your', 'negro', 'am', 'not'}",I Am Not Your Negro
167296,Iron Man (1931),Drama,Iron Man,"{'iron', 'man'}",Iron Man
167370,Assassin's Creed (2016),Action|Adventure|Sci-Fi,Assassin's Creed,"{'creed', 'assassins'}",Assassin's Creed
167380,A Dog's Purpose (2017),Comedy|Drama,A Dog's Purpose,"{'purpose', 'dogs'}",A Dog's Purpose
167538,Microwave Massacre (1983),Horror,Microwave Massacre,"{'microwave', 'massacre'}",Microwave Massacre
167570,The OA,(no genres listed),The OA,{'oa'},Toy Story
167634,Fist Fight (2017),Comedy,Fist Fight,"{'fist', 'fight'}",Fist Fight
167706,Shakespeare Behind Bars (2005),Documentary,Shakespeare Behind Bars,"{'bars', 'behind', 'shakespeare'}",Hell Behind the Bars
167732,A Street Cat Named Bob (2016),Comedy|Drama,A Street Cat Named Bob,"{'bob', 'named', 'street', 'cat'}",A Street Cat Named Bob
167746,The Lego Batman Movie (2017),Action|Animation|Comedy,The Lego Batman Movie,"{'movie', 'batman', 'lego'}",The Lego Batman Movie
167772,The Spirit of Christmas (1995),Animation|Comedy,The Spirit of Christmas,"{'of', 'christmas', 'spirit'}",The Spirit of Christmas
167790,The Good Boy (2016),Children|Comedy|Drama,The Good Boy,"{'good', 'boy'}",The Good Boy
167854,"Dana Carvey: Straight White Male, 60 (2016)",Comedy,"Dana Carvey: Straight White Male, 60","{'dana', 'carvey', 'straight', '60', 'male', 'white'}","Dana Carvey: Straight White Male, 60"
168026,Marvel One-Shot: Agent Carter (2013),Action|Adventure|Fantasy|Sci-Fi,Marvel One-Shot: Agent Carter,"{'marvel', 'carter', 'agent', 'oneshot'}",Marvel One-Shot: Agent Carter
168090,Kizumonogatari II: Passionate Blood (2016),Animation|Fantasy|Mystery,Kizumonogatari II: Passionate Blood,"{'blood', 'ii', 'kizumonogatari', 'passionate'}",Pumpkinhead II: Blood Wings
168144,Joe Rogan: Live (2006),Comedy,Joe Rogan: Live,"{'rogan', 'live', 'joe'}",Joe Rogan: Live
168174,Jim Gaffigan: Cinco (2017),Comedy,Jim Gaffigan: Cinco,"{'jim', 'gaffigan', 'cinco'}",Jim Gaffigan: Cinco
168218,Kizumonogatari III: Cold Blood (2017),Animation|Fantasy|Mystery,Kizumonogatari III: Cold Blood,"{'blood', 'kizumonogatari', 'cold', 'iii'}",Cold Blood
168248,John Wick: Chapter Two (2017),Action|Crime|Thriller,John Wick: Chapter Two,"{'john', 'chapter', 'two', 'wick'}",John Wick: Chapter 2
168250,Get Out (2017),Horror,Get Out,"{'out', 'get'}",Get Out
168252,Logan (2017),Action|Sci-Fi,Logan,{'logan'},Logan
168254,Kong: Skull Island (2017),Action|Adventure|Fantasy,Kong: Skull Island,"{'kong', 'skull', 'island'}",Kong: Skull Island
168266,T2: Trainspotting (2017),Crime|Drama,T2: Trainspotting,"{'t2', 'trainspotting'}",T2 Trainspotting
168326,The Big Sick (2017),Comedy|Romance,The Big Sick,"{'big', 'sick'}",The Big Sick
168350,100 Streets (2016),Drama,100 Streets,"{'streets', '100'}",100 Streets
168358,Saturn 3 (1980),Sci-Fi|Thriller,Saturn 3,"{'saturn', '3'}",Saturn 3
168366,Beauty and the Beast (2017),Fantasy|Romance,Beauty and the Beast,"{'beauty', 'beast', 'and'}",Beauty and the Beast
168418,The Boss Baby (2017),Animation|Children|Comedy,The Boss Baby,"{'baby', 'boss'}",The Boss Baby
168456,Mercury Plains (2016),Action|Adventure|Drama,Mercury Plains,"{'mercury', 'plains'}",Mercury Plains
168492,Call Me by Your Name (2017),Drama|Romance,Call Me by Your Name,"{'me', 'your', 'by', 'name', 'call'}",Call Me by Your Name
168608,Mudbound (2017),Drama,Mudbound,{'mudbound'},Toy Story
168612,Ghost in the Shell (2017),Action|Drama|Sci-Fi,Ghost in the Shell,"{'shell', 'in', 'ghost'}",Ghost in the Shell
168632,Bill Burr: Walk Your Way Out (2017),Comedy,Bill Burr: Walk Your Way Out,"{'way', 'your', 'bill', 'burr', 'walk', 'out'}",Bill Burr: Walk Your Way Out
168712,Fifty Shades Darker (2017),Drama|Romance,Fifty Shades Darker,"{'darker', 'shades', 'fifty'}",Fifty Shades Darker
168846,Neal Brennan: 3 Mics (2017),Comedy,Neal Brennan: 3 Mics,"{'neal', '3', 'mics', 'brennan'}",Neal Brennan: 3 Mics
169034,Lemonade (2016),(no genres listed),Lemonade,{'lemonade'},Lemonade
169180,American Fable (2017),Thriller,American Fable,"{'american', 'fable'}",American Fable
169670,The Void (2016),Horror,The Void,{'void'},The Void
169904,Guyver: Dark Hero (1994),Sci-Fi,Guyver: Dark Hero,"{'dark', 'hero', 'guyver'}",Guyver: Dark Hero
169912,Denis Leary: No Cure for Cancer (1993),Comedy,Denis Leary: No Cure for Cancer,"{'leary', 'denis', 'cancer', 'cure', 'for', 'no'}",Denis Leary: No Cure for Cancer
169958,Buster's Mal Heart (2017),Drama|Mystery,Buster's Mal Heart,"{'heart', 'busters', 'mal'}",Buster's Mal Heart
169982,Power Rangers (2017),Action|Adventure|Sci-Fi,Power Rangers,"{'rangers', 'power'}",Power Rangers
169984,Alien: Covenant (2017),Action|Horror|Sci-Fi|Thriller,Alien: Covenant,"{'covenant', 'alien'}",Alien: Covenant
169992,Free Fire (2017),Action|Crime|Drama,Free Fire,"{'fire', 'free'}",Free Fire
170289,Species III (2004),Action|Horror|Sci-Fi,Species III,"{'species', 'iii'}",Species III
170297,Ultimate Avengers 2 (2006),Action|Animation|Sci-Fi,Ultimate Avengers 2,"{'avengers', '2', 'ultimate'}",Ultimate Avengers 2
170355,Mulholland Dr. (1999),Drama|Mystery|Romance,Mulholland Dr.,"{'mulholland', 'dr'}",Mulholland Dr.
170357,Dave Chappelle: The Age of Spin (2017),Comedy,Dave Chappelle: The Age of Spin,"{'of', 'spin', 'dave', 'age', 'chappelle'}",Dave Chappelle: The Age of Spin
170399,CHiPS (2017),Action|Comedy|Drama,CHiPS,{'chips'},CHiPS
170401,Table 19 (2017),Comedy|Drama,Table 19,"{'19', 'table'}",Table 19
170411,Dave Chappelle: Deep in the Heart of Texas (2017),Comedy,Dave Chappelle: Deep in the Heart of Texas,"{'of', 'dave', 'texas', 'heart', 'deep', 'in', 'chappelle'}",Dave Chappelle: Deep in the Heart of Texas
170551,The Quiet Family (1998),Comedy,The Quiet Family,"{'family', 'quiet'}",The Quiet Family
170597,A Plasticine Crow (1981),Animation,A Plasticine Crow,"{'plasticine', 'crow'}",A Plasticine Crow
170697,Gifted (2017),Drama,Gifted,{'gifted'},Gifted
170705,Band of Brothers (2001),Action|Drama|War,Band of Brothers,"{'band', 'brothers', 'of'}",Band of Brothers
170777,There Once Was a Dog (1982),Animation|Children|Comedy,There Once Was a Dog,"{'there', 'once', 'was', 'dog'}",There Once Was a Dog
170813,Baywatch (2017),Action|Comedy,Baywatch,{'baywatch'},Baywatch
170817,Snatched (2017),Action|Comedy,Snatched,{'snatched'},Snatched
170827,The Mummy (2017),Action|Adventure|Fantasy|Horror|Thriller,The Mummy,{'mummy'},The Mummy
170837,Life-Size (2000),Children|Comedy|Fantasy,Life-Size,{'lifesize'},Life-Size
170875,The Fate of the Furious (2017),Action|Crime|Drama|Thriller,The Fate of the Furious,"{'of', 'furious', 'fate'}",The Fate of the Furious
170897,Sandy Wexler (2017),Comedy,Sandy Wexler,"{'wexler', 'sandy'}",Sandy Wexler
170907,Betting on Zero (2016),Documentary,Betting on Zero,"{'betting', 'on', 'zero'}",Betting on Zero
170937,Win It All (2017),Comedy,Win It All,"{'win', 'it', 'all'}",Win It All
170939,Captain Underpants: The First Epic Movie (2017),Action|Animation|Children|Comedy,Captain Underpants: The First Epic Movie,"{'first', 'captain', 'epic', 'underpants', 'movie'}",Captain Underpants: The First Epic Movie
170945,It Comes at Night (2017),Horror|Mystery|Thriller,It Comes at Night,"{'night', 'comes', 'at', 'it'}",It Comes at Night
170957,Cars 3 (2017),Adventure|Animation|Comedy,Cars 3,"{'3', 'cars'}",Cars 3
170993,Mini's First Time (2006),Comedy|Crime|Drama,Mini's First Time,"{'first', 'time', 'minis'}",Mini's First Time
171011,Planet Earth II (2016),Documentary,Planet Earth II,"{'earth', 'planet', 'ii'}",Planet Earth II
171023,The Hero (2017),Drama,The Hero,{'hero'},The Hero
171251,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)",Documentary,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press","{'of', 'gawker', 'press', 'free', 'and', 'trials', 'nobody', 'hulk', 'hogan', 'speak'}",Nobody Speak: Trials of the Free Press
171495,Cosmos,(no genres listed),Cosmos,{'cosmos'},Cosmos
171631,Maria Bamford: Old Baby,(no genres listed),Maria Bamford: Old Baby,"{'maria', 'baby', 'old', 'bamford'}",Maria Bamford: Old Baby
171695,Robin Williams: Live on Broadway (2002),Comedy,Robin Williams: Live on Broadway,"{'live', 'broadway', 'williams', 'on', 'robin'}",Robin Williams: Live on Broadway
171701,The Death of Louis XIV (2016),Drama,The Death of Louis XIV,"{'death', 'of', 'louis', 'xiv'}",The Death of Louis XIV
171749,Death Note: Desu nôto (2006–2007),(no genres listed),Death Note: Desu nôto (2006–2007),"{'nôto', '2006–2007', 'death', 'note', 'desu'}",Death Note
171751,Munna bhai M.B.B.S. (2003),Comedy,Munna bhai M.B.B.S.,"{'munna', 'mbbs', 'bhai'}",Munna Bhai M.B.B.S.
171759,The Beguiled (2017),Drama|Thriller|Western,The Beguiled,{'beguiled'},The Beguiled
171763,Baby Driver (2017),Action|Crime|Thriller,Baby Driver,"{'baby', 'driver'}",Baby Driver
171765,Okja (2017),Action|Adventure|Drama|Sci-Fi,Okja,{'okja'},Okja
171811,Embassy (2013),Comedy|Sci-Fi|War,Embassy,{'embassy'},Embassy
171867,Rough Night (2017),Comedy|Drama,Rough Night,"{'night', 'rough'}",Rough Night
171891,Generation Iron 2,(no genres listed),Generation Iron 2,"{'2', 'generation', 'iron'}",Generation Iron 2
171917,Mystère à la Tour Eiffel (2015),Drama|Mystery|Thriller,Mystère à la Tour Eiffel,"{'la', 'à', 'tour', 'eiffel', 'mystère'}",Mystère à la Tour Eiffel
172013,Stefan Zweig: Farewell to Europe (2016),Drama,Stefan Zweig: Farewell to Europe,"{'to', 'stefan', 'europe', 'farewell', 'zweig'}",Stefan Zweig: Farewell to Europe
172215,Saved by the Bell: Hawaiian Style (1992),Comedy,Saved by the Bell: Hawaiian Style,"{'style', 'saved', 'by', 'hawaiian', 'bell'}",Saved by the Bell: Hawaiian Style
172229,Plain Clothes (1988),Comedy|Mystery|Romance|Thriller,Plain Clothes,"{'plain', 'clothes'}",Plain Clothes
172233,The Prime Gig (2000),Drama|Romance,The Prime Gig,"{'prime', 'gig'}",The Prime Gig
172253,The Night Before (1988),Comedy,The Night Before,"{'night', 'before'}",The Night Before
172321,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004),Comedy,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog,"{'of', 'obrien', 'night', 'triumph', 'insult', 'comic', 'conan', 'with', 'best', 'dog', 'late'}",Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog
172461,Get Me Roger Stone (2017),Documentary,Get Me Roger Stone,"{'stone', 'get', 'roger', 'me'}",Get Me Roger Stone
172497,T2 3-D: Battle Across Time (1996),(no genres listed),T2 3-D: Battle Across Time,"{'time', 'across', '3d', 't2', 'battle'}",T2 3-D: Battle Across Time
172547,Despicable Me 3 (2017),Adventure|Animation|Children|Comedy,Despicable Me 3,"{'despicable', '3', 'me'}",Despicable Me 3
172577,Last Year's Snow Was Falling (1983),Animation|Children|Comedy|Fantasy,Last Year's Snow Was Falling,"{'falling', 'snow', 'years', 'last', 'was'}",Last Year's Snow Was Falling
172583,Investigation Held by Kolobki (1986),Animation,Investigation Held by Kolobki,"{'investigation', 'kolobki', 'by', 'held'}",Investigation Held by Kolobki
172585,Karlson Returns (1970),Adventure|Animation|Children,Karlson Returns,"{'returns', 'karlson'}",Karlson Returns
172587,Vacations in Prostokvashino (1980),Animation,Vacations in Prostokvashino,"{'in', 'prostokvashino', 'vacations'}",Vacations in Prostokvashino
172589,Winter in Prostokvashino (1984),Animation,Winter in Prostokvashino,"{'in', 'winter', 'prostokvashino'}",Winter in Prostokvashino
172591,The Godfather Trilogy: 1972-1990 (1992),(no genres listed),The Godfather Trilogy: 1972-1990,"{'19721990', 'trilogy', 'godfather'}",The Godfather Trilogy: 1972-1990
172637,Priklyucheniya Kapitana Vrungelya (1979),Action|Adventure|Animation|Comedy,Priklyucheniya Kapitana Vrungelya,"{'vrungelya', 'priklyucheniya', 'kapitana'}",Toy Story
172705,Tickling Giants (2017),Documentary,Tickling Giants,"{'tickling', 'giants'}",Tickling Giants
172793,Vovka in the Kingdom of Far Far Away (1965),Adventure|Animation|Children|Fantasy,Vovka in the Kingdom of Far Far Away,"{'of', 'far', 'vovka', 'kingdom', 'away', 'in'}",Vovka in the Kingdom of Far Far Away
172825,Adventures of Mowgli: The Kidnapping (1968),Adventure|Animation|Children,Adventures of Mowgli: The Kidnapping,"{'adventures', 'of', 'mowgli', 'kidnapping'}",Adventures of Mowgli: The Kidnapping
172875,A Detective Story (2003),Animation|Sci-Fi,A Detective Story,"{'story', 'detective'}",A Detective Story
172881,Final Flight of the Osiris (2003),Action|Animation|Sci-Fi,Final Flight of the Osiris,"{'of', 'flight', 'final', 'osiris'}",Final Flight of the Osiris
172887,Kid's Story (2003),Animation|Sci-Fi,Kid's Story,"{'story', 'kids'}",Kid's Story
172909,Cheburashka (1971),Animation,Cheburashka,{'cheburashka'},Cheburashka
173145,War for the Planet of the Apes (2017),Action|Adventure|Drama|Sci-Fi,War for the Planet of the Apes,"{'of', 'war', 'planet', 'apes', 'for'}",War for the Planet of the Apes
173197,The Square (2017),Drama,The Square,{'square'},The Square
173205,The Meyerowitz Stories (2017),Comedy,The Meyerowitz Stories,"{'meyerowitz', 'stories'}",The Meyerowitz Stories
173209,War Machine (2017),Comedy|Drama|War,War Machine,"{'machine', 'war'}",War Machine
173235,Tokyo Idols (2017),Documentary,Tokyo Idols,"{'tokyo', 'idols'}",Tokyo!
173253,Vir Das: Abroad Understanding (2017),Comedy,Vir Das: Abroad Understanding,"{'vir', 'abroad', 'understanding', 'das'}",Vir Das: Abroad Understanding
173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",Comedy,"Norm Macdonald: Hitler's Dog, Gossip & Trickery","{'trickery', 'norm', 'gossip', 'dog', 'macdonald', 'hitlers'}","Norm Macdonald: Hitler's Dog, Gossip & Trickery"
